msno,city,registered_via,registration_init_time,expiration_date,genre_1,genre_2,genre_repeat_top1,genre_repeat_top2,lang1,lang2,lang_repeat_top1,lang_repeat_top2,artist_name1,artist_name2
1qhU5eVAw5MZjDJGbg7+bBfbEnlLh6c2j9SP0r7bj3A=,5,9,20060302,20170930,465,458,829,1,3,52,3,52,林俊傑 (JJ Lin),蕭煌奇 (Ricky Hsiao)
EahhBfyiKRljMTG6S7tX22jSC8ssh9roa63VVVIMiSE=,6,3,20150906,20170919,465,444,109,430,52,31,3,52,WINNER,BANGTAN BOYS
ZkXDtzCxg+QBAFskZ4HG/HSe3bu672IhfSB8y/ljsLQ=,5,3,20170112,20170115,458,921,921,444,3,31,31,NA,Joonil Jung,八三夭 (The Last Day of Summer 831)
Y7E7JSHQ21O3OS6yo+9tNkdsdLObmYcuEGh00jbYHxA=,1,4,20170128,20170131,458,465,458,2,3,52,3,52,CHARLIE PUTH,G.E.M.鄧紫棋
qH2uoTKcAaG1/en8NlxsNsdTXr4ttRiPuw/G4qqHPfI=,1,4,20161101,20170425,465,458,3,1152,3,52,3,52,周杰倫 (Jay Chou),林俊傑 (JJ Lin)
ZsP6L3WnrHpUCmDgxRWhTQpdYgZqZRKPyl8nCoJD6LI=,1,4,20161112,20161119,465,458,1259,458,3,NA,3,NA,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),Bii畢書盡+陳勢安+陳彥允+李玉璽
hf1JZeZPHN3XsRGDPpfixTm2X4DxmJnYxEsXUl6QT7Y=,15,9,20160320,20170916,465,458,437,1616,3,52,3,52,周杰倫 (Jay Chou),唐禹哲 (Danson Tang)
1TeF0uZj7X7b4c+26WNqSLNnTfsisENDwfyjBpZMCNE=,14,7,20110422,20171001,465,921,444,921,3,31,3,31,Various Artists,陳零九 (Nine Chen)
36/OvZ4lJNRxVgYwLCYLLQmB1iOdCXyHYDOmgCgL/qg=,1,4,20161009,20170709,444,465,1609,2022,31,52,31,52,Various Artists,BANGTAN BOYS
QXIfwMgFZ7lxF4R0bMDJZHiCS1GvRu6uuoQUEvyhs+w=,1,7,20160202,20171006,465,458,1609,458,3,52,3,52,林俊傑 (JJ Lin),范瑋琪 (Christine Fan)
NV/8dnPlaU4LI88/xVNcYE+ukoFOp0IJnqYJMnLL4ro=,7,9,20110210,20171024,465,458,8,56,3,52,3,52,玖壹壹,張學友 (Jacky Cheung)
Ebn71wrv/dKZ7UHMgD06AXoJgdiSdIjIdKnO8ryyZLk=,1,4,20161228,20161231,458,465,2,458,3,NA,3,NA,周杰倫 (Jay Chou),薛之謙
HdDVDwv2nzY2dgnFjSEZoaKK78e6HlNX+YaWmRKbCj4=,11,3,20120807,20170618,465,458,1,458,3,52,3,52,Lady Gaga,周杰倫 (Jay Chou)
F+CBX8l/U+6h3UeqNA34GFu4/uYSa9q6vUAqPCOUb/U=,1,7,20130622,20170913,444,465,423,1,52,31,31,52,BANGTAN BOYS,Various Artists
dOz8M5f1DQLWOYYUpFfILkGbR3M+K3Aboes+0D8vDws=,22,9,20150619,20170928,458,465,458,359,3,52,3,52,周杰倫 (Jay Chou),The Chainsmokers
/Cn9pTzeQ7x1/Igy4gOS66nW2473FQJR/6nGAdeu3WQ=,13,9,20110814,20171005,465,458,1259,465,3,52,3,52,王若琳 (Joanna Wang),張學友 (Jacky Cheung)
nxTSWRQ5SZFxluHK8Hx3bnMifT+orNv5flE8aZHhYfk=,1,7,20160131,20171006,465,1259,13,2022,3,52,3,52,吳克群 (Kenji Wu),Dizzy Dizzo
0F2rXGoiAenwrrj9Q2J3U8adWCr/6ywaJAsK3o6OOko=,4,3,20130906,20170918,465,458,2086,2022,3,52,3,52,Various Artists,潘瑋柏 (Will Pan)
2EGjY0p6GOUeQA9hHJSHbg30cN6h41OT5Is+jKJ3I1E=,22,4,20161030,20170910,458,465,1609,444,3,52,3,52,陳綺貞 (Cheer Chen),五月天 (Mayday)
87Gl0dS9ASOPwD8PtCUXHvidBMUHKicygRwLbLaRYeM=,14,9,20041028,20171012,465,458,125,139,3,52,3,52,周杰倫 (Jay Chou),五月天 (Mayday)
GjwK8hC1dlB8QmA+D68cx1QXXuxD5pAMlcO0cUZ/EnA=,1,7,20161214,20170913,458,465,2,2022,3,52,3,52,周杰倫 (Jay Chou),Various Artists
O+dErzkgW2a/+hF1yS3J7BPSflH1ULYVJERCxt4AAcc=,1,9,20151114,20170913,465,958,465,11,52,-1,52,-1,Various Artists,The Piano Guys
HzETJ7TfLNiu57QwH9z1tpse7q3LaenYl2gwKMwyeds=,12,4,20160106,20170911,465,458,451,1,3,17,3,17,RADWIMPS,周杰倫 (Jay Chou)
dqKTXG23yH83Mu0X+o4QRyyZPiv7AOaKCwB0tgZTjUI=,1,7,20160126,20170810,921,465,921,4,3,31,3,31,Various Artists,Frozen
YlFCPr7sy9EhD+9aUAJg5HAFPNj55zWiD2tvgRIT1T4=,1,7,20150905,20171004,465,458,1,6,3,17,3,52,Various Artists,aMEI (張惠妹)
E+63K2PDTg93s2cP/QocAFhG1/AE+ex9gIrwvDgwaO4=,6,3,20131207,20181016,465,458,465,3,3,52,3,52,丁噹 (Della),五月天 (Mayday)
2f18tLWM+OeO+t2lxpiUODV0r6/IzHARRJvgu1rCAV4=,1,7,20151001,20170813,465,2022,458,465,3,52,3,52,五月天 (Mayday),Europe
c0LzR/n5WiXmj0MxWS/CURmDVWbWXOGRENiT+/ZUAQ4=,13,3,20130301,20170807,465,458,921,142,3,10,3,10,林俊傑 (JJ Lin),李榮浩
8A93n7axZchS/ab7ReK65fqe+X2oFHdoWM5Ir6OVVYQ=,1,7,20111029,20170919,465,458,1011,465,52,3,52,3,Various Artists,Maroon 5
LPl81eRWfAVxi/4TBZsoE1zz7G3OnaaE8ib+lxSqmrs=,1,7,20120229,20170930,465,458,1,1609,52,3,3,52,ABBA,Bruno Mars
UnTn9L85QaSuzNck4lstHxp5PLAehQbuJyenTMS1Aak=,1,3,20161112,20161203,465,1259,1259,3,10,3,3,10,董育君,蕭玉芬
bPAXSAeVBg1PqzaCYcu1Nb0sw/Bv0UiYw7ydLC0A+qY=,1,7,20160621,20170920,465,458,451,2086,3,52,3,52,G.E.M.鄧紫棋,Various Artists
a+wDKPAaPH9puh0U8/qdhGXxpJe4haABGjTN/Wz3N2o=,13,7,20130611,20170930,465,444,458,1259,31,3,31,3,FTISLAND,Various Artists
vdPa35rqjUP6a3CIx4IRs9qUuvMmXcR5e8LzcoGHxt4=,1,7,20160105,20171005,921,458,921,458,3,52,52,NA,Various Artists,Michael Giacchino
/w1Yw7OSx1pRlVrbHfybIJXBZG2Z46QbkTpGUmN0mD0=,1,7,20160127,20170930,921,465,2,3,31,NA,31,NA,Taeyeon,Various Artists
pjQQKPRu4cuoLy7c+eutjj5XiKHYNAlEoc2y2EUMbV4=,4,3,20141006,20170707,465,458,6,1,3,31,3,52,林俊傑 (JJ Lin),品冠 (Victor Wong)
76RVc5hiZd+dxDFZPo13w9Rc4cSGpQIcfFqBtiehMO8=,1,7,20151010,20170922,465,458,2157,1616,3,52,3,52,CHARLIE PUTH,林俊傑 (JJ Lin)
8re65rzAAYWitHEWn+C4iLj2ZN3knRLFtoA9fVFzsLs=,1,7,20140127,20170930,465,458,1011,893,3,52,3,52,Various Artists,伍佰 & China Blue
AdiXflNcxZRCMXMOMSpqHLfg4pJ1tK+R1/dB54m+1Zc=,6,7,20130828,20171005,465,458,1616,1259,52,3,3,52,Various Artists,五月天 (Mayday)
TH/YTKDRoY858vJ8l+85vnsrYY07wVSSJUOiwxwEG54=,1,9,20140103,20140104,465,458,1152,2,3,10,3,-1,玖壹壹,Various Artists
rs4glhcJU8UfTmGVmYMuyuG9whZ7XCIrHg3lH2kuJtA=,13,9,20110910,20171128,465,458,1,726,3,52,3,31,Various Artists,Kim Jong Kook
N28G7TMXDkZuqqqQvhdRdpE3Y6svVBc2vzKBGWQ2D90=,18,9,20141019,20170915,465,444,465,444,52,3,52,31,Various Artists,Ariana Grande
tavgNusu40vMUjeK8AWeFZZytmDuM+QC8ql5kqt4tU0=,13,9,20100201,20171205,465,458,2,1,3,52,3,52,Various Artists,玖壹壹
NJ14tZX+q0HmLfcEJmgdY7KrA+HNIILb9oHhl1BHq3E=,1,7,20140409,20171006,465,958,17,465,3,-1,3,-1,寶寶睡眠音樂,游鴻明 (Chris Yu)
MrsqMhSDKqLhB1XV33SPjMMFGWOLPoadDBT93PPV22k=,1,4,20161121,20161128,921,1609,921,465,52,17,52,NA,Various Artists,The Chainsmokers
piASCQWgNeoWK91Dmgd/Eb+isDJ2t/R6bH5PeWrMqBs=,1,4,20170116,20170119,359,458,465,458,3,52,52,NA,The xx,Eminem
bfwlcWTmrcrD19c/VlgMr2RPfauQRvPBc/MJa+K7uQI=,1,7,20161205,20171005,465,1609,4,451,3,10,3,10,江蕙 (Jody Jiang),2013網路票選權威歌曲
JJUoZmsIFkKCjNjByV27kXEjZDKr6DVGA5vziaW4CeI=,1,4,20161105,20161112,465,437,465,1,3,10,3,NA,Various Artists,霹靂布袋戲劇集原聲帶
nrhgoAkBjZRB/wbXyovnx4v2Qy1Jh+fY5SkwFz6CDI4=,1,4,20161227,20161230,458,,458,5,3,NA,3,NA,玖壹壹,
bQvUL8+cMIGkfO70264bft7e9UFVMXWkmkSQ8GaG+HA=,1,4,20161118,20161125,921,444,921,7,31,NA,31,NA,Park Boram,JoHyunAh (Urban Zakapa)
p/CwIEVicUC1QjRQHNdJ0VKdE5djwAvwSp6gEbF2oLM=,1,7,20161111,20170910,465,1609,1616,7,52,3,52,3,江蕙 (Jody Jiang),玖壹壹
Gnk7c+U+nRWvDL6MqY5oc6xkJJlWYjvAeOeAivxw+T0=,1,7,20130428,20170930,465,1609,9,6,3,52,3,52,TV & MOVIE SOUNDTRAX,羅百吉 (Jerry Lo)
76qAvbshe7/ZIuhuKbPQ6W1HgmwKe948PwC/QxYeF5w=,1,7,20151019,20170918,458,465,444,465,3,52,3,NA,周湯豪 (NICKTHEREAL),八三夭 (The Last Day of Summer 831)
+eT7ruRR7eBKTkRtRzM3l87D3K8SXDv9amHfU2dPYbs=,1,7,20130905,20170930,458,465,921,444,3,10,3,NA,Eric 周興哲,五月天 (Mayday)
T1KJtc0xjz22adWy/DlI0tvhTgVW4L9wW2+QghePZAQ=,13,9,20150921,20170916,465,458,3,465,3,52,3,52,玖壹壹,林俊傑 (JJ Lin)
2BmlMZoJ6pk8aR71OERDnzAgO7suk7s8HZwBcIHwjCU=,1,7,20101126,20170916,465,458,465,465,3,52,3,52,吳宗憲 (Jacky Wu),謝和弦 (R-chord)
p39O96rmgcVKfeVgpneUKuaGtrHMN9ge+ZwF5fmCyIU=,1,7,20140627,20170911,465,458,1,465,3,31,31,3,Various Artists,BIGBANG
ZPag9f0oPJbD5UfCifg+ZyoTP8/JUEGpiFA0NrRtUAY=,21,3,20130910,20170915,465,458,1,465,3,52,3,17,周杰倫 (Jay Chou),五月天 (Mayday)
vJW9mmXL4ScyBC3Ubt/iHoQv6I5/Aw/LdWeQVooMvt0=,3,3,20120115,20180112,465,786,2,242,-1,3,-1,3,五月天 (Mayday),IWAO
WXD3A/2plGnITtRJ17o/bNbDGbhEYplizIIecA2c384=,5,3,20130118,20170917,458,465,465,6,3,31,3,52,梁靜茹 (Fish Leong),五月天 (Mayday)
Ol1WYRLLUaofm0QtfCxahmYPJSX2roMTp+aEyV66s4w=,3,9,20110716,20170410,465,458,458,80,3,52,3,52,蕭敬騰 (Jam Hsiao),周杰倫 (Jay Chou)
zjzYRSILcNtLF4JfhxUZw4zWyRAmlHJbEviDPtQQBeU=,4,7,20110226,20171005,465,458,1011,2022,3,52,3,52,林俊傑 (JJ Lin),孫燕姿 (Yanzi Sun)
FGHj1YawXvhx9pGSyHI7c3Cigf0dvd3jeyfaebkNrAw=,1,4,20160623,20180102,465,458,13,880,3,52,3,-1,周杰倫 (Jay Chou),動力火車 (Power Station)
q00NnZSmIltLiXDL04zVoJcX6k5j+fgz9qzVAJvXm6A=,1,4,20161028,20170613,359,465,2,139,52,3,52,NA,Coldplay,gnash
Pws/kVO6YEjJBaI2rafjzEWo0vv0Q589jyWjdJsMEzA=,1,4,20170120,20170123,465,458,2,2022,52,3,52,NA,Maroon 5,五月天 (Mayday)
2Tt0k6DpP1trMwMuxUv9VUMCeD389pOtIHLO4nV+f+o=,1,4,20170101,20170108,465,786,850,843,52,3,52,-1,Paul Potts,Various Artists
Vh18usOBoQK4fAdlp9yDRs3n0GPDw1IT/Oa16vq8Ep8=,1,7,20161222,20170921,465,458,786,1011,3,52,3,52,Various Artists,王傑 (Dave Wang)
ptrX1ALQ5+tv6u55q/XyaUZOwrQCj9U48QOhJIVJ2mg=,15,9,20081209,20171104,465,444,921,1,31,52,31,52,Various Artists,BIGBANG
zZhaF0ilf+YE8L1Ni2mrxIZ640F35KUdmeHBaVg6goE=,1,7,20111214,20170924,465,1152,1152,1138,52,3,52,-1,Memorias Musicales del Mariachi,Mariachi Vargas De Tecalitlan
3NwGq2lAa8yeIwVdNYbzF5bO7M4oV6wvYtgqOHIVgNY=,22,3,20150104,20171009,1609,465,2,118,52,-1,52,-1,Afrojack,DJ Snake
uSHV0WKIhlfOf9s9a1sOySPFxxP8YC2Mcwgx2mJgMos=,15,4,20161023,20170708,465,458,1,2022,3,52,3,52,林俊傑 (JJ Lin),謝和弦 (R-chord)
BWZjORiW1Hkg9fI5fs4L1alzuyZ1v4R4CSrNYxreySI=,1,4,20170123,20170126,465,430,444,2,52,3,3,10,謝和弦 (R-chord),黃明志 (Namewee)
H913fnbjegwA5mHLGxebd0c8n4ab7IByAfA8HLwC/oE=,13,3,20130908,20171210,444,465,35,444,31,3,31,52,BIGBANG,iKON
HiQWPv/Yu/qVcBaKiX9L8C9uxYAhd3IAQG54y1vFZJM=,4,9,20110511,20170922,465,458,18,458,3,24,3,NA,田馥甄 (Hebe),aMEI (張惠妹)
AUVmwCOuJskwnogQAn1vOBC1GDykxCrFMlr0Ks0LSWg=,5,3,20151002,20171224,465,458,921,444,3,31,3,31,Various Artists,孫子涵 (Niko Sun)
WVidUxHWRy9w54iRGomx1RcJigdcWryBEFSRXbeefiQ=,5,7,20140828,20170914,465,458,1259,2157,3,52,3,31,蔡依林 (Jolin Tsai),五月天 (Mayday)
djKRQP+Tdz2QrsTIYfsRYj9EC1QNfyBMEkYx3a3MK8w=,5,9,20070503,20170930,465,458,1,359,3,31,3,31,田馥甄 (Hebe),S.H.E
0aBzyQsMC8JR+fBoGbnl5YlPRDl3o+Y3g5urN3PxQU4=,12,9,20141019,20170708,458,465,27,451,3,24,3,NA,周杰倫 (Jay Chou),兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116)
hiMRjmy9KKA6LEcmVgbhxD83m8kL6SwueQWSALT+h/E=,15,9,20051009,20170216,465,1609,1259,1609,3,52,3,52,Various Artists,謝霆鋒 (Nicholas Tse)
2b/lsijktqF+KJ4rWwg8+z649rZ0I7+bKdNU/Wr22mI=,13,3,20150912,20170722,465,458,19,430,52,3,52,3,Hayley Westenra,V.K
RrK36qHB4mfBmQEw+E0KqIzpoLwdtb5Bgaa1Ih5ws78=,1,4,20160614,20170329,1609,458,451,1609,3,52,3,52,David Guetta,林俊傑 (JJ Lin)
dLjZnHb6waLcF92Md4Jy0NOGqS9VzmKHJTnluARHOYY=,11,7,20160307,20161216,458,465,3,1616,3,52,3,52,Bruno Mars,Sia
zqPBiCsUtuk96s0e1pFSxal+Wt5907tM36JaiG6NJBU=,15,4,20160120,20170611,465,458,465,1,3,NA,3,NA,Erika,丁噹 (Della)
Ah/K7cuZsoyINYiGQUanoxl3RooKaT95dp3rqR7L26w=,13,4,20160621,20170217,465,921,458,37,3,31,3,31,Various Artists,周湯豪 (NICKTHEREAL)
NxU6acGMz0tRUNOvNPoO2Pkb6FZ9VtmEQSSuQOBnAeo=,1,4,20161229,20170101,465,2157,465,4,10,3,10,3,蕭煌奇 (Ricky Hsiao),秀蘭瑪雅
+zhgPPLig/Ke4R8sjM920XS/dR5vU+K3ghlWNiQdXio=,1,7,20130522,20170615,465,458,1,4,3,10,3,10,楊丞琳 (Rainie Yang),蕭煌奇 (Ricky Hsiao)
SrOHnem4fTaymYIAP9oQr6VO67394WBXv0/0UDFmy4Y=,1,7,20101202,20171004,465,458,109,125,3,17,3,17,謝和弦 (R-chord),Kana Nishino (西野カナ)
qHTZHjZh5PeuWzVgM9ynX/XQkg0Eq9pjfkw3v6l6ySE=,13,9,20120620,20171007,465,458,1609,3,3,52,3,52,薛之謙,Eminem
sH9wKPr89JzYOuQ+bM7vxJeMmrxlC/tJT1RkJeBvsAc=,1,4,20160317,20170616,458,444,1,11,31,3,3,NA,Taeyeon,Various Artists
IA+wyuvYUFvBLrjrjnAy84l9AuHlmUGIfv0UFig0xmI=,22,9,20061031,20171023,465,458,921,2,3,10,3,10,翁立友,蕭敬騰 (Jam Hsiao)
j8FPTmxWchkJCoIsaqx9eIC3tc5llnRbpB5gD9nZQwM=,5,9,20140114,20161115,458,,9,458,3,NA,3,NA,八三夭 (The Last Day of Summer 831),小男孩樂團 (Men Envy Children)
g0vVgxjKspxujIlLJBMYylKxKUbYwrJRI3vdnt1qPoI=,13,3,20140126,20180819,465,921,1011,10,52,3,52,3,Various Artists,蕭敬騰 (Jam Hsiao)
OaMN1Mv/uINxHMZ4nFAddXhVVK51VSjVmcDK9z5bWsg=,18,9,20150510,20170927,465,458,1,2,3,52,3,52,Various Artists,田馥甄 (Hebe)
c4FBm9MZ5urB5w7GjHCcCqXTJwep3YMps3kyy2tMCto=,13,3,20150701,20171016,465,458,465,6,3,52,3,52,玖壹壹,周杰倫 (Jay Chou)
K832NIJIGwJxgIuympbl+WNu3/053E407RYPYwFhZbw=,22,3,20141031,20170212,465,458,65,458,3,52,3,NA,薛之謙,楊丞琳 (Rainie Yang)
gl8jVKYmkHf8t56QceTE3kmgx35To2yoHsxLfnFaVBo=,22,3,20150824,20171003,465,458,1,13,3,24,3,24,孫子涵 (Niko Sun),莊心妍
PlF5Fd0Sf2x08EnQ4c7XL/TObSz3MagRmUFeDmGcLHw=,1,3,20141107,20170331,444,921,14,7,31,3,31,3,Various Artists,BANGTAN BOYS
LU+NXdRNJp1L4dyDlSGjVMnr+hRLLJLS3ECXJ+xU4hI=,1,4,20160406,20170817,465,458,118,458,52,3,3,52,田馥甄 (Hebe),Various Artists
C18bvXysfrBWEG4+cQbLgiWfzhlS9eItoALOOJAK1Fs=,5,9,20070324,20171005,465,458,444,12,3,31,3,31,田馥甄 (Hebe),丁噹 (Della)
p9bfk5YWQUvd2pOVJLP9DiJOQ3NaMiCBz3kxo+Ix6Zc=,1,7,20110322,20170924,465,458,10,1609,3,52,52,3,Various Artists,楊丞琳 (Rainie Yang)
7cK47Z6i0LhJWgOURgQIcuf0qL1du4jFD8WJbckUQpE=,1,4,20160606,20160609,458,465,465,1,3,NA,3,NA,艾怡良 (Eve Ai),陳嘉樺 (Ella Chen)
ZgPrU8gMY28iwnBPqRzDpC2K2xYytky/rsjOpSO/1Ys=,17,9,20081212,20171015,465,1609,1011,458,3,52,3,52,Various Artists,周杰倫 (Jay Chou)
E9285C+V22kokpkOauwK02uzWGRMWCnzBG3xVE4YhgU=,1,3,20130123,20130206,465,458,465,9,3,10,3,NA,莊心妍,蕭煌奇 (Ricky Hsiao)
WyqGUppUE+b42rihQhiM8+opwdTt11W2pTw9veuz2IU=,13,3,20121203,20171215,465,458,1,102,3,52,3,52,五月天 (Mayday),林俊傑 (JJ Lin)
bKbCPcVyBc3fZR9WOJfeWKSJ1ihyR99IeQJTmt4cNQQ=,5,9,20140529,20170930,465,458,1616,451,3,52,3,52,Various Artists,aMEI (張惠妹)
st7kzfzIty9CaXuSQrgQkVbmgrpUc2Ugh9oxZctpQC8=,12,7,20111224,20170930,465,458,458,1,3,52,3,31,五月天 (Mayday),Various Artists
rEHhJRVwvRc1EdDvWej/FafBERHwuVpVZ2t5Pss/LVU=,22,9,20140409,20171005,465,458,109,2157,3,52,3,52,Various Artists,aMEI (張惠妹)
PXXrSmwqp32WtDevNaMsN8YDX71Bklz6seDlFdbFie0=,13,3,20140220,20171124,465,444,1,458,3,31,3,31,林俊傑 (JJ Lin),Apink
Mg9+FK/v69SXOePppKzK+qjkO8UkLYrlYBBAQ8HHEnQ=,13,9,20100103,20160721,465,458,1,14,3,52,3,NA,五月天 (Mayday),張學友 (Jacky Cheung)
i77qARopbSF3LYX4eqqGOD6ayK8fHftcHGy/SCjbdQc=,1,4,20161101,20170919,465,458,2022,1,3,52,3,52,Various Artists,林俊傑 (JJ Lin)
Uuns++W7SNUnPlq/W4VOpASKYj7tyi39Akw9udGm3vc=,1,4,20161214,20161217,465,458,921,465,3,52,3,52,Bruno Mars,The Downtown Fiction
hrhZ29ysSobuR8Qay7BMFs6OJyHOSTkIzrANv3kUhRs=,9,9,20090801,20170925,465,458,242,1,10,3,10,3,江蕙 (Jody Jiang),龍千玉
VK02YLYuqJ8sCPG/ZH8o4KdPeJT2ULkD5hocw7pwnLY=,1,7,20111226,20170930,458,465,1609,1259,3,31,3,31,BIGBANG,A-Lin
mxW3wnK59HSkaULPG6rKiCa0w3Tta4V0fqc9Xa9OLNg=,17,3,20120531,20171107,465,458,1259,465,3,31,3,31,玖壹壹,Various Artists
8eoioZ6/Ff3hhKijWOSwUeKPmGohHlwYD1u0S9ume2M=,11,9,20120914,20171016,465,2157,2022,444,10,3,10,3,玖壹壹,2NE1
FYdHbSh9d8bEuHHkTO0fhVMybVwZCJz9hdGK6RFnmag=,1,7,20121220,20170915,465,458,6,947,3,-1,3,-1,五月天 (Mayday),歡樂童謠派對
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,1,7,20130114,20170911,465,458,465,16,3,52,3,-1,五月天 (Mayday),李宗盛 (Jonathan Lee)
ickbUFSZKcuCObApKXtC83SaYijFT1ty6Na+nC6bX1w=,22,9,20110828,20170921,465,458,3,2,3,52,3,52,周杰倫 (Jay Chou),陳奕迅 (Eason Chan)
9ghxMAefCS5hQP+OSmPMnAmnpCNIDnO3c70cA2bbHYo=,1,7,20110801,20171001,465,1609,1011,2,52,3,3,52,周杰倫 (Jay Chou),Alan Walker
2R0PQ+8uILylo81dQM9gThZLpC4lSCFFkX6LeftJyVQ=,1,7,20150727,20170913,465,458,1,33,52,3,52,3,aMEI (張惠妹),Adele
Ed7ko4f7UPZLzbRAio9Gik5X3DMUobGqSxWg8gmmlzM=,4,7,20121230,20170713,458,465,1605,1609,3,52,3,52,周杰倫 (Jay Chou),林宥嘉 (Yoga Lin)
IkzHc6TpHe765K9g5pXVMSFIGB7m0rTeOYAaBzd/09Y=,1,4,20160319,20160322,458,465,465,458,3,31,3,NA,陳芳語 (Kimberley),BBF
5DQDcoAktYDfnlFU2k/k4pfcwbZIXRKQ/1+pgAhZqvA=,9,7,20110428,20171004,465,2022,1572,430,52,17,52,31,Various Artists,BIGBANG
l1+SHEX8DsnM44ephP8yWQk0wdNMSb5xesh8zLf/sCI=,1,7,20160606,20171005,465,458,109,139,3,52,3,52,田馥甄 (Hebe),S.H.E
UdFiLM3L4vVNTQJ7F5nGmfvOxjlqxJfUgb9u2aaggi0=,9,9,20060526,20171219,444,465,465,1609,31,3,31,3,B1A4,BANGTAN BOYS
0fviPJLvoipOXOr1x53eOK/qApVgnjzOoCtc9eLn5/0=,1,4,20170131,20170203,465,458,465,921,3,52,3,52,SpeXial,玖壹壹
uDDPoXp2gwl+ybNNGqhd+cdS9o6sDfu/9bG/IA8Pumw=,1,9,20140823,20170613,465,458,94,458,3,52,3,52,林俊傑 (JJ Lin),五月天 (Mayday)
k2EIMflyRVk1DE4YKUAORdO/4O1QPVpWbZ3ka9WiiE4=,4,4,20161216,20170221,465,458,1616,7,3,17,3,17,Girls' Generation (少女時代),陳綺貞 (Cheer Chen)
l6dyPfPXw8U0pOUK7iHs4AtjDGfvD1XNA63x2VE+TAg=,1,4,20170114,20170117,465,1609,1,4,52,31,52,31,Maroon 5,Various Artists
Zfo85+E1w6Yy6uU1w/4eiLmX8DdVqf7jzvWPFlOp6Zs=,1,4,20160818,20160821,444,465,13,3,31,3,31,3,TWICE,EXID
b0gVvtHg1+IwRrl5p86HNrtiwaceGG7/2SDd/1y9cXM=,1,7,20160113,20170912,465,458,458,1,3,10,3,10,陳奕迅 (Eason Chan),五月天 (Mayday)
NvwXW/fALGgrFiR2PavP8bZMUknD+Bp819FQETHT48I=,22,9,20150130,20171003,465,921,22,921,3,10,3,10,Various Artists,丁噹 (Della)
7FNZOaQz5bJQ6r/3dkoiVdoue9kU1VBnmvzbS+mMdIk=,1,7,20110619,20170930,465,726,7,1616,3,-1,3,-1,寶寶水晶音樂,許志安 (Andy Hui)
0AUyE48wmokGG0q/gSW3seqZYeUHGlsn7fG+d/f/Cnk=,1,9,20160111,20171119,1609,465,458,1,52,3,52,3,BIGBANG,Various Artists
cD2czfEvj+yG+LpJLqk7mbvr/lHRU9vIV+U4y+7Q0Gg=,4,9,20070717,20171003,465,458,444,1259,3,31,3,31,謝和弦 (R-chord),五月天 (Mayday)
89QsAPpISrlEWD/U2UU5HOJSiw1Q1CbP38cRnWMlHts=,1,7,20150711,20170911,465,359,458,139,52,3,52,3,Boyce Avenue,謝震廷 (Eli Hsieh)
w32aF3GE5XUo9GwOacH+Of23md2ejpOwj3DrlnWw3wA=,1,7,20160212,20171005,465,458,458,1152,10,3,3,52,江蕙 (Jody Jiang),翁立友
NvqkT+fGzD31L4XQlutyUfOSgSDpfQAKjGspSySbZv4=,1,7,20130709,20170924,465,139,109,465,3,17,3,17,MISIA,和拖鞋 (Dewen)
2BSIeDxYbN2LBNEvf53ubbTy6pKwMSOuLaAbr/AmdRM=,9,9,20110723,20171004,465,458,1011,921,3,52,52,3,唱唱跳跳學兒歌系列,Various Artists
Fexb9BQUqO/Yce03YHMEzWWvmRi9woPSckljpMAfaDQ=,6,3,20141014,20170915,465,458,1287,465,3,52,3,52,Various Artists,林俊傑 (JJ Lin)
lS60OM3cNf4lxfkvlk9s4dkGfNNMUMN1UWQqfs1Bm3g=,4,3,20131003,20171001,465,458,1152,829,3,31,3,24,五月天 (Mayday),周杰倫 (Jay Chou)
F7dyNDl+rorDK6JOdQ1p8URpEQtxUVQvnAI7meuSbHA=,1,4,20170116,20170119,465,1011,2,2,52,-1,17,52,Kenny Rogers| Lynn Anderson,Various Artists
VRI3s5zp3aMcqxOs3SXOgkozZW0A+4mHvUys1hpnDFo=,1,4,20161103,20161110,465,1609,1259,1616,52,3,52,3,CHARLIE PUTH,Maroon 5
AV4c9C7TQzMA8PCDmfXWQPreFo1Pp9JS/i94ZnkJBr4=,11,9,20070629,20170913,465,458,829,1259,3,52,3,52,林俊傑 (JJ Lin),丁噹 (Della)
CE5erZ0tIs4zaz9yqT2x6lIpHbxftN4Isj0TFbm97g0=,1,7,20151205,20171004,465,1609,465,1616,3,52,3,52,Marshmello,Various Artists
mRC2eQvLF7z0q3RErKMrDOPPIVzaOkMk5pMoGodChf0=,1,7,20170119,20170918,458,465,465,458,3,31,3,31,周杰倫 (Jay Chou),Apink
rm9WyybprbJoYnPHAx+cs3T9UMgS3CYFNC6h9TdJeYE=,22,3,20161211,20161214,465,458,458,2,3,17,3,NA,王心凌 (Cyndi Wang),Feist
jNQ7bObMV2I7mlUvT1o5VzZNHv5FO3EGD1oV5s4BmLs=,6,3,20170114,20170117,458,465,458,7,3,31,3,NA,八三夭 (The Last Day of Summer 831),Master's Sun OST
