,ID,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
23937,11521,0,10,20,30,40,50,60,70,80,90
23938,11595,15130,84762,159345,283647,91142,205446,336049,206929,340315,184731
23939,11814,350010,165179,86655,279953,134722,306143,179341,159454,257238,77490
23940,11834,0,10,20,30,40,50,60,70,80,90
23941,11859,304426,328441,257338,228349,206449,92782,237746,142402,66798,130931
23942,12128,279411,27542,228495,76614,127591,307146,151754,165587,289642,233211
23943,12129,257933,292900,159454,165179,164014,284220,252643,217353,75047,200810
23944,12157,302843,238483,61212,40091,52994,289109,44043,155420,273425,104988
23945,12209,350010,137983,262894,292900,284220,162278,311238,41501,211825,87594
23946,12389,82573,352092,245875,289748,214664,238234,342344,268075,132917,159454
23947,12458,31080,227145,321565,112961,68498,125013,183960,325036,215698,80443
23948,12657,281414,19037,314313,115399,193299,102744,53591,348318,251671,207097
23949,13490,0,10,20,30,40,50,60,70,80,90
23950,13673,306423,317609,1825,60458,41994,114210,230690,198135,174636,200825
23951,13846,56664,257933,284220,68578,174599,311238,16097,14393,159454,164014
23952,14268,159454,220040,292900,162278,284220,43020,29011,187738,326191,129263
23953,14820,127891,111314,150836,145100,165179,188898,350010,319241,197982,96339
23954,15155,284220,137983,350010,46997,292900,211825,41501,160125,78498,271794
23955,15675,339991,68578,99696,66080,244730,141268,319241,175483,137983,278191
23956,15754,292900,262894,111314,127891,284220,162278,350010,278191,39904,187738
23957,16135,147989,162471,219709,78265,299399,31690,54929,34758,200095,14393
23958,16225,162278,326191,187738,103127,340347,314423,336913,345690,141268,159454
23959,16482,225059,278829,152849,274816,131349,90477,154999,72385,252417,164261
23960,17050,259368,227368,228122,146678,245437,132908,142953,196672,177104,348165
23961,17256,107854,153693,48128,106242,351512,2822,44871,122082,64728,299872
23962,17306,238234,15288,342124,159105,320250,29011,351512,319835,306220,141268
23963,17348,151754,319241,68578,137983,302224,273351,123573,2614,47492,304146
23964,17905,236840,106242,292022,269722,259179,2822,226178,21355,332686,158557
23965,18305,63492,206088,67095,184731,69307,346376,146355,296606,310655,7650
23966,18491,187051,223405,208925,270045,192470,107654,65800,247822,38008,253708
23967,18495,192028,200810,68498,17735,306220,319443,262894,286872,112477,317277
23968,18519,0,10,20,30,40,50,60,70,80,90
23969,18670,259296,9968,350010,122874,25816,293915,21914,246635,220040,72470
23970,18803,15130,260766,155055,282205,57773,236472,201932,165240,47631,59370
23971,18830,15130,89015,295817,263773,58743,326191,83945,112876,93034,84762
23972,19072,284220,350010,219709,14393,87594,292900,311238,41501,313669,160125
23973,19081,182831,54298,340265,220040,297388,286887,141018,221062,336626,128930
23974,19641,284220,160125,77490,292900,220040,90662,350010,204064,110701,14393
23975,19774,288148,187267,98702,35059,257756,282988,197926,243920,103127,229582
23976,19798,302070,34758,78265,351742,299399,74756,187234,257377,35066,332775
23977,20046,0,10,20,30,40,50,60,70,80,90
23978,20288,72385,239363,225059,68578,15288,240490,67766,200293,198182,226314
23979,20522,302843,251129,24216,204064,284220,303545,198182,209432,72232,14393
23980,20675,0,10,20,30,40,50,60,70,80,90
23981,20976,0,10,20,30,40,50,60,70,80,90
23982,21020,247571,266490,56,145100,139060,344438,118646,307179,31080,183870
23983,21357,325036,101418,276404,178967,307231,18255,160956,112961,336266,86564
23984,21436,128763,179023,44202,52633,184200,232751,56430,7082,29314,49340
23985,21530,0,10,20,30,40,50,60,70,80,90
23986,22739,0,10,20,30,40,50,60,70,80,90
23987,23431,306220,236840,198182,251129,225059,327424,341783,114018,204064,239363
23988,23678,0,10,20,30,40,50,60,70,80,90
23989,23710,31080,227145,183960,284139,279631,182618,15130,241699,223158,111156
23990,23820,324840,317609,281810,306423,70624,17735,16182,279643,325036,196855
23991,23889,158146,280516,173875,75828,343846,333363,316865,81864,331629,42256
23992,23918,151754,273351,302224,7713,68578,296041,27542,199331,120633,278586
23993,24161,284220,292900,306220,220040,127891,111314,262894,17735,248072,198182
23994,24191,0,10,20,30,40,50,60,70,80,90
23995,24358,325036,48128,45323,202218,100775,10225,38871,180388,247595,351512
23996,24424,60458,150974,174636,291665,281954,56607,305463,205924,241769,35176
23997,24543,15130,195341,331737,184731,196605,329290,47318,69465,343459,215087
23998,24654,284220,68578,159454,100561,290291,325359,3220,24954,206929,292900
23999,24777,0,10,20,30,40,50,60,70,80,90
24000,25152,200810,217460,32156,295304,8089,270801,271364,329621,221893,172016
24001,25358,69465,205356,329290,87135,133122,10225,83968,55789,119440,323661
24002,25581,0,10,20,30,40,50,60,70,80,90
24003,25620,241699,337635,225359,262894,200825,64092,30566,254922,16097,162278
24004,25811,306220,208925,271186,316865,48128,111314,127891,339559,292035,104334
24005,25982,260766,28458,291973,97408,221893,197201,285810,279411,224036,307315
24006,25997,297388,14393,302374,91531,251129,182831,24216,118134,322793,217374
24007,26053,220040,292900,78207,68578,146355,350010,159454,284220,246635,127972
24008,26205,162278,24404,198182,284220,262894,278191,271615,203582,307661,66325
24009,26211,262894,65820,290069,162278,137983,162340,306220,32156,350010,259296
24010,26367,57133,10167,245875,249294,290629,293076,184832,58823,253305,342725
24011,26369,350010,279953,127891,111314,271020,32156,75047,150836,87990,211876
24012,26441,332396,189095,13880,82587,142104,220889,285734,260363,23027,101322
24013,26459,225059,236840,239363,65103,74531,148625,240490,81864,7367,158146
24014,26482,341616,2800,159672,139611,262894,299381,49591,188827,281810,326299
24015,26577,105092,69465,144006,40857,256621,84134,153167,281810,26485,253564
24016,26605,306423,152849,137062,89928,256621,66814,73335,315589,17735,100775
24017,26624,122874,304426,34981,24404,100860,220040,39542,238483,18255,24216
24018,26766,302070,109124,92060,351742,194363,122874,299399,207097,85986,135431
24019,26874,24029,34981,220040,258207,139617,110072,14393,251129,32217,128930
24020,27010,121562,91418,58006,281810,821,261744,254377,180388,310951,322634
24021,27168,34758,299381,9968,257933,259296,117827,252643,257377,223158,25816
24022,27363,221806,237746,81783,345690,66798,284139,162278,294536,182618,234989
24023,27525,9968,122874,304426,259296,118241,106911,171219,271615,203582,307661
24024,27589,283243,106242,24404,81864,205228,236840,107854,39542,209047,60458
24025,27959,327339,49821,161812,206376,135897,247571,68765,259368,21193,89277
24026,28211,214462,228122,340347,326098,67972,35059,80931,98702,119125,229191
24027,28230,252643,132917,200810,279953,265694,277450,241699,254922,225931,227145
24028,28238,306220,351953,15288,161683,332686,217586,284955,284220,269061,69465
24029,28607,227145,200810,248097,257933,192944,192028,76233,127891,111314,80443
24030,29019,0,10,20,30,40,50,60,70,80,90
24031,29122,162278,259179,6167,262894,17735,155296,351512,15288,307044,315589
24032,29409,141778,100775,340804,189095,69465,259179,104801,119440,45894,20505
24033,29423,0,10,20,30,40,50,60,70,80,90
24034,29650,306220,263292,150811,266178,8089,343867,161683,238425,19515,260363
24035,29683,348165,98702,153467,217353,263292,14759,167358,317053,96186,47977
24036,30104,220040,322793,29336,164014,159454,256171,337881,284220,182831,292900
24037,30204,151314,306220,262894,290069,348165,137983,98702,85173,162278,24404
24038,30212,122874,24404,39542,259252,283243,35059,8677,272557,205228,321563
24039,30280,203227,52633,146678,37343,151792,36463,92853,53360,183442,126015
24040,30607,204064,251129,63247,284220,195341,78362,14393,160125,308370,302890
24041,303,66814,289109,187880,61212,168986,137582,31691,71255,306423,213463
24042,426,138228,288148,242563,339628,136019,25331,239649,104081,101084,333071
24043,574,120528,265672,34758,288083,259296,104723,9968,100515,211876,227145
24044,718,325036,112961,237329,178305,252837,72385,25688,39715,182515,328423
24045,749,17735,68498,6167,248072,61889,262894,333937,207231,192028,162278
24046,1105,284220,220040,204064,304068,17735,306220,350010,324840,292900,141018
24047,1120,279953,132917,350010,303907,341672,75047,200810,221062,259296,119736
24048,1281,159682,16566,151314,151754,123573,11493,179023,18123,37768,186785
24049,1408,297388,134215,14393,271025,124285,90457,164014,91531,128930,35177
24050,1474,0,10,20,30,40,50,60,70,80,90
24051,1554,350010,284220,292900,137983,11265,75047,106448,317236,290792,290069
24052,1842,72385,91708,278191,314012,337635,240661,212417,304426,306388,268979
24053,2390,0,10,20,30,40,50,60,70,80,90
24054,2816,72385,278191,304426,34786,239363,262894,152849,293438,258616,147321
24055,3230,68578,320250,72385,347361,15130,141268,342124,15288,68365,116883
24056,3432,0,10,20,30,40,50,60,70,80,90
24057,3559,204064,92809,63247,225059,341783,53818,14393,322689,287483,251129
24058,3748,0,10,20,30,40,50,60,70,80,90
24059,3995,0,10,20,30,40,50,60,70,80,90
24060,4049,60458,150974,151754,281051,27542,69797,237275,305995,140565,333501
24061,4284,352092,268979,74364,240661,91708,254922,72385,245875,35743,109124
24062,4802,0,10,20,30,40,50,60,70,80,90
24063,4942,317609,8858,281810,66814,231269,202279,6032,306423,209164,299381
24064,4954,34036,303493,122874,199509,65227,126015,208021,20002,152778,241690
24065,5012,66325,203582,307661,271615,144071,350010,62262,218816,60828,88602
24066,5587,254922,37836,346083,74364,85925,352092,35059,43301,50828,224340
24067,5881,282063,178305,218816,115437,126247,206088,250624,7713,87769,114001
24068,6226,29011,159454,284220,50918,104040,25468,57133,62198,249294,306220
24069,6497,180388,314470,281414,63205,107759,261947,319173,290698,147927,74531
24070,6566,348342,200810,257933,123713,183870,227145,225135,51179,55861,36700
24071,6872,306220,120708,46997,306423,228834,336040,229700,134771,262894,292414
24072,6920,1934,218022,24998,44440,111841,319173,250992,149604,289606,245823
24073,7273,0,10,20,30,40,50,60,70,80,90
24074,7357,263292,153467,59176,267491,223405,35833,187051,138176,4376,348165
24075,7622,281414,81783,223948,322147,313646,149074,340152,294536,105954,173633
24076,7659,159454,98702,327387,259757,237266,310981,29011,162340,263292,76012
24077,7677,63302,137983,106390,305515,311860,307609,274151,350010,41994,206117
24078,7992,0,10,20,30,40,50,60,70,80,90
24079,8136,63743,58146,112836,73335,174228,48128,276006,276305,34786,341699
24080,8192,41501,49718,269857,61212,287628,290945,345503,206516,310412,266472
24081,8245,306220,284220,162278,141268,251129,187738,198182,15288,259179,150811
24082,8285,190246,299381,339991,302070,35066,175540,82088,299399,251671,291691
24083,8357,281051,259179,106242,283942,156324,161683,217586,158557,150532,292022
24084,8472,61889,25468,293076,87769,149694,148889,164784,10167,134830,161916
24085,8711,60458,92853,150974,16097,105650,278191,178546,346083,35066,119125
24086,9159,29283,278890,225059,302021,72385,270045,308395,275572,207788,18584
24087,9245,289382,177271,120108,284139,320635,31080,128470,300906,212465,221806
24088,9284,14393,72385,278829,287483,125218,348165,325130,228122,74531,225059
24089,9584,111314,127891,262894,218816,203582,307661,271615,66325,200810,97408
24090,9591,0,10,20,30,40,50,60,70,80,90
24091,10050,0,10,20,30,40,50,60,70,80,90
24092,10198,220040,292900,284220,159454,200810,187738,164014,342008,245875,350010
24093,10221,35059,8677,302274,98702,214664,288148,190836,41779,173785,328979
24094,10245,220040,304068,296436,325036,72385,85492,18255,68578,204064,198182
24095,10322,325742,218214,56122,52633,75958,259368,159682,140747,146678,82205
24096,10621,17735,182618,141268,310951,162278,175213,15130,307559,263773,333937
24097,10756,225059,3503,323661,275572,247595,48221,46214,17564,117037,320250
24098,11042,200825,262894,299381,202681,34758,8858,339991,328441,96994,79118
24099,11525,219426,232751,56430,252769,29011,127181,103127,15288,159454,52633
24100,11913,306220,204064,284220,25468,198182,251129,262894,68578,219325,62198
24101,12427,306220,343711,150811,14759,20445,138101,341616,188827,149839,88519
24102,12501,295593,328423,265323,295817,19037,63492,58743,133768,281414,241690
24103,12623,72385,133638,91142,18255,121958,76568,340347,281414,314012,103499
24104,12721,325036,252837,307044,162278,124162,247365,106242,66798,239363,159721
24105,13209,72385,18255,220040,112961,9968,122874,212417,296436,238483,85492
24106,13263,350010,284220,137983,292900,68578,273351,302224,220040,251234,274151
24107,13309,350010,41501,284220,160125,292900,127668,231269,116415,4487,211825
24108,13421,306220,306423,262894,324840,317609,70624,127891,111314,159672,86741
24109,13534,211876,127891,111314,350010,244082,301178,75047,346249,227145,279953
24110,13942,0,10,20,30,40,50,60,70,80,90
24111,14313,17735,6167,342124,162278,351512,333937,141268,306220,323202,318328
24112,14405,122874,271615,307661,203582,66325,1934,71255,238483,168588,45535
24113,14868,15130,69465,256621,821,20445,17735,195341,252434,218268,308370
24114,15094,14393,24954,290291,3220,100561,325359,45545,68578,147989,15130
24115,15545,0,10,20,30,40,50,60,70,80,90
24116,15625,340347,344325,133638,92426,256721,226314,349168,245437,295979,479
24117,15641,0,10,20,30,40,50,60,70,80,90
24118,15872,137367,232420,271615,307661,66325,203582,238483,72385,29011,286923
24119,16276,0,10,20,30,40,50,60,70,80,90
24120,16556,133768,120108,219078,29350,132917,18595,70738,352092,144680,221806
24121,16632,93034,91418,67712,261216,281810,110072,47543,310951,239285,71389
24122,16831,111314,127891,227145,262894,292900,31080,145100,248072,72945,325036
24123,16877,159454,52633,127181,56430,29011,310981,87594,275998,313669,220612
24124,16896,281051,15288,252769,52633,129263,106242,240314,5257,14890,56364
24125,17030,257933,127891,111314,292900,75047,350010,165179,284220,211876,195384
24126,17168,290739,208925,301755,109711,86354,127276,183155,251762,65586,316384
24127,17194,72385,220040,278191,122874,238234,68578,29011,348165,35743,16097
24128,17234,10167,317274,266502,346275,112836,115437,324491,218816,279411,97408
24129,17363,68578,220040,9475,284220,278191,72385,15288,137983,252837,284955
24130,17418,306220,198182,262894,306423,278829,104334,135897,48128,17735,8089
24131,17644,307661,203582,66325,271615,259252,71255,272557,35059,221086,276481
24132,17766,0,10,20,30,40,50,60,70,80,90
24133,17921,32156,25816,31080,279953,9968,259296,132917,284139,131715,227145
24134,18175,259368,49821,153167,332686,283942,40857,104334,245437,177104,83968
24135,18176,225059,274816,295979,99696,343735,209243,154999,312225,72277,258616
24136,18279,325036,307231,48128,18612,136851,111314,127891,116683,256355,88967
24137,18306,220040,72385,238483,85492,18255,114001,68578,9773,29336,133709
24138,18458,5054,132151,110899,142772,149635,254673,99645,81679,93410,234510
24139,18546,15288,306220,351512,106242,162278,332686,141268,284955,284220,187738
24140,19054,34981,220040,162278,304426,301890,122874,348165,17735,198182,139617
24141,19120,29350,325036,291973,46878,66798,303418,233211,307044,31080,124162
24142,19225,18255,97408,266502,204750,324491,238483,212417,317274,85492,10167
24143,19313,35059,10299,252043,75359,297388,90457,124285,44202,286887,242940
24144,19452,278191,72385,68578,16097,60458,239363,240490,256698,296436,338895
24145,19469,60868,31080,68498,227145,344739,247344,226425,17057,80443,69307
24146,19855,301890,305910,182618,112961,133768,120108,162278,257338,132917,324480
