,cluster_id,msno
16785,18,lY8WEOSVWghjfYvxJ1rqYfelSHFQE9pHdrcH3pFH264=
16786,9,lYAYPB93AYpAk9W1/6P3QFL80uUrpUfd0O3Jb5sqDS0=
16787,18,lYHFVMvErXhfCBOQlhecm7AB7xjH9GE4Np7YSDEs8yI=
16788,12,lYJ6mkij8ytrhuxOgVIu2hwXaxoFNBb4PeBmMHEAeyI=
16789,2,lYTSTc5N42yfMaxnuN+LNDf+WWdY+8TctkmNU7VhlVc=
16790,18,lYX2vBaSRWgOYDqAx2eD3Vb+vLggD9lA4nJXyCQw9So=
16791,20,lZ9CZeWBifD5WQq+/YnMtUQf5JkpYacRLFOeqs1eM88=
16792,13,lZO61PI4ds7I1EsvZk1AB9aaScwRyUVaHeM5wrfmuxE=
16793,5,lZTQ2qyb3VDej8DhfcdoGDzqDU81ZH8P4pkbfrxQiXA=
16794,5,lZfnN/gHqfWFT9AOQTux9fha9JYGlUu7UXBgIZkuJsU=
16795,4,lZt0xB8ZUHd2vnfx+BwBIN2dwxEL5I2iS6MmfOaedbQ=
16796,4,la0I/Nz48CzeC8F490k9jlnwX6dkiAb2T7uFg+0h4JU=
16797,3,la82+okotFL1cc8Cd163R/n8JlA3iDdNX1907FXRBSo=
16798,14,la8sTdnrFG3nmOtFov/i/gMhCSVSCdiE8DGvnyDxIS0=
16799,15,laDK8v0B+HwUHNyiSFLsuj8/Cy09tqR2o4iZE4ksOAQ=
16800,3,laXs8WJvEX3zFweiyCvkdKCusAoS9sLVmX9gQdS5Zik=
16801,2,lag4I0L7oXHnW3dfZV+qin8Q41FgD40Rr3hLjNnX0HE=
16802,3,laqChiRp+KJSPGyEtRM9K0evhMf62WxlBGSNmVsODaY=
16803,4,laqw9dkq7BjaXI5e6qiDbgIPQWY6pBQogiHiCqKmeag=
16804,5,lbFR/JQ66t/236I3ydEm2mFZdsZ1nL1mFU+DjyS/DsM=
16805,2,lbHQ8GlizidKp6Ghsf9gTpeOyjyc/+2YEzwCt1lElMs=
16806,6,lbJHQba4aEMJUFDFgDE7PwTdR1UoY/iLj+XkofWMsik=
16807,2,lbTNxAE+U9GxPAMSaHW79wa5PQTg5NKUGoabgDY545Y=
16808,10,lbZaJgh25wfXxBo35ZGuaN4OeYfLR3tn20TJQpFJQsk=
16809,7,lbd8Kja+HXoyNbYmWzVnEL4FTkoL+mVvAed1zhuC7wQ=
16810,2,lbs4r4kl6ZF7JsQMT/gZCP4xh2ss7LVzUtthLI6HrlU=
16811,3,lc6GIzgfjcmmftG+V234OGQmqYUDcWxzmkdT0w3axoU=
16812,2,lc8/HRnjiaPsc/cZ6o6f6uKCAwn1opP43648Mx5dSe4=
16813,5,lc8YefuXCELNemlsMsXsfUGCWRR9TpwqsUdDfMHOO+Q=
16814,3,lcYMKd4KbxDr91t3hqgQ5naYMFOCduYEEJDmpAelWbY=
16815,6,lcYdK6SUSFRMDpmcxGzf4Z4wFTS3FwlxdoOUKLBTX8U=
16816,3,lcos4qYchFaYNFsQKZ2nehB50lKZuhYT61fwrgGUWwE=
16817,17,lcpUCY6DNGMnsTs0njSVo83dWF3lj0QLwM+44/qFiZs=
16818,5,ld0g146+JFpw7JUePWqP5SfLXQ5B7FvxgFptAwvesZE=
16819,5,ldiXa6MswEfBr4cHSXUHnrHQ2Gy0myBHj9bKoRQCvLc=
16820,11,ldkdLDNugAKbEpjg3AyvUHXpwozuReq3IAqU2bqva4o=
16821,3,le00ECAkJW1Dr+fnExmA5AoQs5XyTgVUYufn7MtMJiw=
16822,20,le24Nlb8degChKAAAyXloWX9Dk3R3Cd1DeMJbjjJDTk=
16823,18,leF0DwdsgY6LJiFinTlTKdvu6alRcRGclTIsxCUaZwc=
16824,2,leTgUZpafVAhhcLxwH7cXbjAZN1dNt/ZDgbLWqI8nik=
16825,2,leVaOOncs4SLPz1WFuYFzCH/oRjURK69UEe14wtiJR4=
16826,15,leapP2N9rKvIuiRxPyJl9mxPY4GODgiXRTtYM1JxT5s=
16827,14,lelpT7f+iCWCf67Id4vcSHW0GYbAD+ugZeK1oS/Sloc=
16828,10,lemkjRHy+Cl/ahux41bEtghVzZYaBZ5tex3hBLyYfkg=
16829,9,leuuNQXYZGgF9r+v5ngtUEPrDYv8ev7MgMsMjXIfCBA=
16830,15,lexTJLsqYaTYA0C6XDSM70ZvfxB1ZH61XRIsIE+SXzk=
16831,9,lf6xoW+L5j9bH8lQTX/lk5mS9XjxJVmP1dL/C32Hn64=
16832,2,lf8GwOZumDFu4cavrvE8OCLRpdYrwmuYhAzfKINsRhk=
16833,5,lfE1sEao9kmWqCojgajzGWN7eFH3pzdj10bUvlk3zYs=
16834,9,lfK5QUAaa28niDIyQ2oGkSntvSe7G5EmQ1N6nvnE8lY=
16835,5,lfd/eJK9Nm4B8iHuhLW8gRXtq20UiEcGbMJdWpT3WpA=
16836,17,lfgBbIUla1scGEpWd6SJJqRzOcAJLMed5y5b4p8bMTQ=
16837,6,lfj0xGcS6riUx51si8fX0hFkyaACS7L6i4mUXaOMAlw=
16838,4,lfmjPjYdcarDLnlR5M0zK8EYWL+xxTIgXoczeak5Qyc=
16839,5,lgonh+SgAwz9ebfJwyst7Jn7vNJrqW4kR3W2AJDW2FU=
16840,5,lgvnl16tX/pMERXg9l3D6YnScdy6mDk3ZXsdGMT6xgw=
16841,12,lh+NF7RgitNdhZzbh7Ou4rESXfmKAS4zTjDbjlF6hek=
16842,3,lh2YnhKKyU8uuIfiDnPUoP/6ndUw/pChQ3m+zQoDhdM=
16843,5,lhXxPecWELpHt6JxtjzOMhfWgwtMO5RGBJRpaFSZ75M=
16844,3,lhk6//4x9+Vb7RHnKGDIa9DrVQeKxgiCffVHjOlBNQo=
16845,3,lhnPYDj17Wr0a/zOze7CFCy0j7yoaKvCTkFu+jPci4g=
16846,3,liF8inXQadboeMgA1/b3u6FwY3WOH4YYzWdUBjRY22c=
16847,18,liQlBFoxYy5vIvPO9UGdE0XSN3tEhjAMmFay65FtvGs=
16848,7,liS/cqLmFB5GF0zi/R5PYTEXi6jnqdRRAjZDvTmxpTQ=
16849,2,livPmajZnOYpHSgzCxoO8iSKwvFFZ2PGI1Hs9bYnhOM=
16850,9,livbRS/vevB0kp1sFT3N2vBdlxTTPAad6OpYDeU9VyE=
16851,18,ljM0NQXPscnWqKSFUKP17QCnzHLQu+B/Rs0bOscUKAo=
16852,12,ljNJHgVSuj61o1WDWm3GBHWtPdT6eBqnyT77a7Fw+uA=
16853,10,ljRxgob0Xuh/QJlLLfCoL54mNckhsEgUHvxO04rHHWo=
16854,4,ljidASD7ZLBMky/2nkuTsW9vPEFziJwKw28zgI/pZEM=
16855,10,ljsxMK3bp5KsahORce5blkTB8C8yLitErIjmmeV8iqY=
16856,11,lk0VjyIoGBCq7e2bqavIOyIhLR57GBVkI+0qgT9XPT8=
16857,7,lk8g903s4zJ+sU8Z2tEeDoFv04EsribVFHaF0MF2i3w=
16858,2,lkDogyKiuPhpkrncg0khhd00JoCkNfnYuo808oFOBeo=
16859,3,lkIo2vBoriVmWAmmWOHEfD/zH7WN7Kt6+PG8s6J4aB4=
16860,13,lkJ0wTejBbAwaxP4emYyN+m2LsyfII3zPmszQpiKx5s=
16861,17,lkJSv2uZYgjUD6bSVXdQy9D7pv7v3sz0xnsEbUHb+WU=
16862,5,lkkQRAppT7Ex1hkrLTigmpGXJklxmwE04JEkOpitNv4=
16863,18,llBQfCcFPCeBOQLMNP+qCX5l+4nlLfmaXOAFYKev9WI=
16864,2,llJY1cs2eXNSpO7d+MpuaxWy8RG30JFEgKy98mtbZgY=
16865,14,llSg6pBq/4C6iLv3/q1vRtzv+wGdf1c8qD3OjcjetGQ=
16866,12,llxtFJGCnuT3lj4Zh3l6ErKRmkCSNodtfE7ZSRGZMAU=
16867,5,lmYDHarn0xFMhqsVwFPZfvM+NtXv5Sz7kJd1UIqTTqA=
16868,3,lmbXu8k7ZgPRks0rwpDyBrd/RSfFLMOje8eRz6SR0/c=
16869,3,lmfRimdb12UKrWapYayjYzO7MhK4nkBWLDnyr+xHdQ8=
16870,0,lmryiTBoGLMzkcHBCDy2nhKTBTSu+Uellop5B24ZXr8=
16871,2,lmuf/y8lMn/1V6IkXKJLn0Uyj3kwmbM/A2v00lM2Uwk=
16872,11,ln7WfpcBvUDOaMVenlcI8gQ5GE/57zCa5WUrKLiv54Y=
16873,9,ln7eapplvUokPWVz2tZtOLS4uKydR6CZpXHcrzJftqg=
16874,18,ln7ouh+smF/8vPlKKdc1yCAtkum0DMiIHgoIht73Alk=
16875,3,lnQ2illjGXxVGcnvpDoiOCY7O8bKA+37GOazGNhigFk=
16876,9,lnoxvmKGSqEhA/FDN9JxNUoz6sUlyMCu7AAJNMUE5ac=
16877,10,lntZQMImhHWnY8SKbqeiVfc4T152xUI0+C9bHrsQM/E=
16878,19,lo8IjPOifLMPJfivhCblJsWkeA9dcgQZYAbfg6uV4kA=
16879,18,loAnFvuCCOUsmFsjlK73IZ2xJ5DeEWXAUQsCOWS8w/o=
16880,5,loFkpKhTRy/tsE0VneNJA/oJ7N3AHLOIVZ0yz3RRWSw=
16881,5,loMM8H8XVXQSG0XOrZ7l0A2ekYDCTQmZdR0xCSgi2nQ=
16882,12,loY7JSdkwfEJ8gYL+FHIUaj1Ve1V5mjArzTFbL2L6RQ=
16883,3,loZlOEHZ5anmdzDwmDVStHTCEUzHoeDEfw9hjBQY4pI=
16884,18,loa11vIgLjtLgE4yRM90r4i1IxR1nXJVLlBor2GfMJg=
16885,15,lomeVeqwAujhsSNw6g3yH70G8QGfwSeec+wniJ/7y8Y=
16886,15,loyLGYzAwC3Vxt9ra9UWGOesmtHaCcNy1Vg+qAnYcvo=
16887,7,lp1Lk5NBUwMayDEoc0troAlH9etjnZYWaSiJYa6vtN0=
16888,15,lp1oubZF2JVdeXMjK+QWsSzapvBFLGuvHy86zK1xw4A=
16889,7,lp8BtHmLwMsWL7M4odqGd0rq2O3swUnElFQVCHaWuH0=
16890,7,lpGn8Ty8AOzSOX9MsdTFtxoBn5uLjVUbGZFpcOVCTQ4=
16891,10,lpUB31+zcJfDRXsGSXCWwQeqy4/48FqEwVC6x65v8Iw=
16892,17,lpUq0GVv5TTYepaJxoDbkUhygWTDP0ryhxGesIvH2vM=
16893,3,lpnjzF/wbDOhMvTPQG3njX7itCQgGk2zn6E7thi/72A=
16894,17,lq5Q5jIo2pNtn/bTBZy8e07jc4qcIhLI7PXeieo/EgI=
16895,2,lq7QHsMHoH8EH04dgM25DAA8mmWkOtEVo8tWMFJDVoY=
16896,6,lq7VTQbQm57t2avU3pGe8L+RMiojQMq0Zy01BeQ/fXM=
16897,5,lqHSxDL521GZOaRBNmADxji5/sKodnv75GzCBagLqB0=
16898,17,lqhEeb4+sEQuAlAT73nQpAFR7zdu/iadaPaA8kxB+/s=
16899,3,lrNnQd+LElZsasXmOf9iHnNOjana0Y3roZGAnlt+B/8=
16900,3,lrOA8Iuli9D6XZzHe4A5T6hbHjnbW7zKh3U7oIwFOT8=
16901,7,lrTfoWvcTORLEB9rfGVTs2myB5YswZtcD2PAPBSLlfA=
16902,5,lrV+6V0TilHjlN4XT31bHDXti4X93rIF83TNOFmzBIo=
16903,5,ls1CVHDF/Xgz6kHcLMg7GV1J7K7qO71voCpAXs9UBXQ=
16904,5,lsm6cUYUxMh8RSbXKn4oJIe5Q4fV/9V8eDmcQysJtkg=
16905,5,lsubyQZdkiSTSRE0KSTkZfMnz0Y/KaDLaO2arJxsXv8=
16906,7,lt1I/aeegVglSJ0VLxEqlS+P6D2WEopfKAzF4af47rk=
16907,3,ltEYVnkUU3shpyu2OCt/Pqg1pdDp+6cp1Lx5GLsLjJ8=
16908,2,ltITZvbuQfMUCTlzP2CmAVSfAH1xwH9dpPE3Ugl2/94=
16909,5,lth8Rw+3XzlRt2dV0SvgK3BaQdJJgd7M8IdRgbnAKkc=
16910,12,lti28vngjEmk6PfjZErsZ/UqrfvDdkQlI7Xr5dD5QqU=
16911,6,luGtl6hPwbR4Ir4rm1S3JwPWlUWMNp9p4FGYm0O7kS4=
16912,5,luSua3xrG1GKx4SHrD08ky9AyoV8ex34VHdtP22fpaA=
16913,18,lueciOF75eiZ6mvgKXEUz5fw2nt++qLzZ2Cq6nVE9Kw=
16914,5,luq0IXEXcaHT4Y4dkTJxj2O6s0s5LLsIoStHGsNBgcw=
16915,19,luusCpzJNvK1VeEQyyqvTHud48A/QSOuoiJE7NtvrRI=
16916,15,luxgZKvpMSE2bqaJFcmwcerG4PdnFjzExrDJrTriqUY=
16917,18,lvSp1o4mnFdD1OuRi3ITX3tZZK86T2O0skCRYeJUwCw=
16918,18,lva3zGrpV4tYoONpZs1b18V91Ol9FkV7Lt+UrZ9Hs4c=
16919,19,lveooqGJ1LaT4ei25YDRXkq7pqSk3HD5OidavcFHHLA=
16920,16,lvjPjjBfKI3eBzTlcz5FO7x3s4QYS/7GSVWDZo90kH8=
16921,15,lvqlq7wKkBW1hMYzAGjZvX3aOjDBrZLK7u8SWGTJj5Q=
16922,6,lvyBzXIX209+qR+w0bgyjz591ShyJewu8GNBLuDsx1U=
16923,3,lwIE1I16SXw/8f7u+d1HhC9cd8cs97ShErsFpSMWP+Y=
16924,13,lwJ8CFWoVEk0tkG87YiUeabItio6Fi7AKCv994UgSpI=
16925,17,lwRxKjvpxOjsVL1kZmlOk1NmxkrWRhGmbBQEzIksmlY=
16926,17,lwX/kVVz1+Qi0gws75xrUEP43tzkbyXhtQxNrr2ZpmQ=
16927,3,lwaKAE/wU1R0gSgu540Y1ynQPFvPEUN8xY6RnAxXtmE=
16928,15,lwcKspeGhnBxGcDKSxuj/HyPIUrnk+K1pb45Gz3Q/iM=
16929,17,lwk6JfHZNFCOdh1br5pbsuzAErwUENaJ9XX3Ve+daxE=
16930,5,lwlQujpscZJmRGPY795Zpj02IOlJiMhmhY20Q/U6/oM=
16931,13,lx/qmoBjMNW8PkvN6RWkBx9TvFqr2e/AuhorH5coCeA=
16932,13,lx2OX0wPVt8GBq8QcppTQbBx7hDgiXIIOGcc+MCMEmY=
16933,13,lxGCZ0PZDiumtBLvB/3gzXIknZ+o5ICnL/2vbk6Ci5c=
16934,1,lxe/ahYw4fgFdBxaF+HImq6xFZyOu1RdBACfDjc4BII=
16935,2,lxfLG5bfXCGzyApMnPwrVfdyZ0MkR4K0pzp2C4PqWtU=
16936,7,lxpl9stM2cAZSjEFR5uGsRg/mGkmjaXXXY37E0U3f80=
16937,9,lxuCklXPpAMU817iE62JoHWGsUy85kz5fkLCZrAspl4=
16938,19,lxueY1gFXxjgWaL+CgJq6251oqg4kiF2ezs93yzDg+s=
16939,11,ly997JEIxnF80qGR9BO1DZ/SA31sOU5yumPRhymykDE=
16940,5,lyDatZe7GwPwDpNDB9ST1EWdQ3GmR8/xoaut3Q/07P8=
16941,14,lyWc8enE3O+F4GJi5QL0yUgH6+issAmAzb+ejJs7TtI=
16942,18,lygTHDabQgTxGB6WD7oNMt5STSSlT/GvuRivCs1+1cI=
16943,3,lyrRghmbxb9nGcv28ieTdtcTgeqADg16Ho5jGO/pcAI=
16944,13,lytCuTQtVzvK6shq105d6gR1vmyVJh0Mn18gYYDFJDQ=
16945,3,lyucTFg3pE+SFfuNyN9/7BDqHVK93HsZ4LPsqnDwCwQ=
16946,3,lyyEz2p7AEEvU4a1xdlk7P8foomLKPRvaZBX0Mt7iu0=
16947,5,lzBLykngMxyppxReHlWnLxYjWL2tKB9edBhsG7FUOOg=
16948,5,lzEVPDA09l6vsrEt8XApGVHHv/7zd+nsmC7dr8V81EA=
16949,11,lzKOCpWZQx8aEWHTNcE2sfg9F5mQwY54okmwrCuz/40=
16950,5,lzKbbVpf0bj4SXdAOGyEjHJ9SVSyq/S7S8obUe47O/4=
16951,4,lzQs3ovE0hHWgHUa3emCyOSv6MyZgX87UM9PMQ9UNkk=
16952,2,m+MKu+0M2xPJ7cc+MEeuLPt0T0gTRDYniXsMv5bJYGY=
16953,18,m+e1egs/9lWlLAcffetc5h1CrkOHW4A1xhJpYA2k7cw=
16954,7,m/23AaGCXMk0ejobHn0KRC5/o5fsZq2pGKVEGBUeFJI=
16955,18,m/BvD5nDtXArjjmWO52eMdcSlc0fehMNJaCB8aWgSt0=
16956,0,m/CYTMJ8bd6CZsCfgR3umxoFlMLiAa9eepHNZZiEwws=
16957,15,m/QHVHdj6XJPVsnJ2MGOHCxp575ar6Uez8LaBKzNg20=
16958,5,m/Z7aOvHLe9e0BrsAVy5wYyJDY5Rrhnxq9FdtJ7ZfSM=
16959,3,m/iG82sDRCdOgFVFBskWYL5R1QGkrJcDOUyO5PX7VjE=
16960,13,m/kZy3QOR2xM1KtR+DPpoYZooIXxkt5b3I5Cn5GbyLA=
16961,3,m/mVLxKmFVJvkCBPBhsA76r2UQV0qM0ITwpeKRve5Cs=
16962,13,m/pbezECxcdJqy9EycqaANCFWhhbuGA3++6v+vUzWy4=
16963,13,m0/MXAuMAnQ17hvOMzVJcszHMg2pu4MnIvpLzXHB/w8=
16964,3,m0ADv5mqxq9veAg6EBsYneVhzMsklQO3MKIyYi+FNkE=
16965,7,m0XEP6q2dM9sp21982g7PHJB9DBobUfI97mOqjJqu9I=
16966,2,m0XFqBeDPt3gNAVstXoZOzn5F20qVuwN2rF/FqyGOI8=
16967,9,m0a35TAsUvgNrKh/osNHHRELSdqRqWKn/v140IktpLM=
16968,18,m0g6HpiMiM7jJEHnAdxoEsQdkJcs6kda7JqSbgBiFPM=
16969,13,m0nB6piOMqi81eXCSfrYMQSUlJw4gjGtISBJ8CzBTaU=
16970,13,m16uHvhW1jgcxDiiNHB6KdqyvhNLZ12XlTzsmMoM4gc=
16971,13,m1cyohUPVsJH0CUjdPPSV9m4aNB85INs83L3pjQNgmU=
16972,13,m1fSVkm/z7kxZ1lLKPsBHYOxCJo9iKWE0Yn8sXF1YmU=
16973,2,m1uNTJWSyEEZvnOpIEyGBNtqMrNK3Z93sV9k6NiR3cA=
16974,3,m24thbQqX+L+qWxHHgk6WFrUpEc6SJArBb6gfXAd12U=
16975,5,m25gu4RRbyeNYFOsWLAI5qxwYTBx8uwSfiM0CO0lR0Q=
16976,20,m2DtmpMy00AmW1K8AKEceVsml4Yk/TcdDbbGTFgkRtw=
16977,5,m2jPjv+j65BbrHC1LMbHGpAusylJowcRMLSkADAK0Os=
16978,10,m2l4NQF8aNLBvOTEQIrOzvT/kpOMj8LSD6KF9mILGGE=
16979,2,m2rCGDcNrcm+x3cF0kJyvgLdUDI3+ywfOX+vcLNEQfY=
16980,18,m2u6PlGlqIcRf36iPg01s8YWPwkibkk8MYOIbWeAuqc=
16981,10,m3RIX8eU82SUk0GRnIsZKa6mI/ly8ALLWIVfPNDVAsU=
16982,2,m3Wd2e2RU144xaozek4XViig2BJxaichVGWSe3TtuEQ=
16983,13,m3sv9Scum6aN09QK+WI/18CmBFkHSX+IMXP4rm02cKc=
16984,19,m4/8LhEfLDojZ4aUZisRD0jU3zrFMZuj/5TCm3dT26E=
16985,10,m49QwSzU1E1LFz/ztO87/etxyvrRrUw4Mzfv1HVM2Q4=
16986,18,m49VtOqwwoxcTAingaYT/ysWirOQDAzWz2/qf+bL+fM=
16987,11,m4DHNAgrfYyWgFmqzKZ6iCfhnUKzdFm7qrwwLlnQuj4=
16988,15,m4Gp/LZ4V2E8MeRtaEfAjCLTatS7xu+y6TK6ro9kYpI=
16989,7,m4SCHKyzxbyWwmjLokwGYHMuNWMKVu+ZsRRnpATEXV4=
16990,13,m4fbQVqiJDaGUjdgyL4v+ed+C1RPXwMA8lXqb8C6Vkw=
16991,17,m4jDM7IGa0tAsW3ctlSPf/uPQjU2cQRqfrcZabTh6Ic=
16992,3,m53n4bfDiVopIXMg5fRYa156fUlrvY8TfLSU1gl4avE=
16993,14,m5ANXvz+ewKg+8da2swyGJv9f070Dt0KA1m3Iz/4qso=
16994,10,m5DNAF6HFa7l2aZ48wv/97JY50eVplYeZnA+roQ4Sp0=
16995,15,m5dExP1HoU3eD1qZn4AQd84Xvs1RA7F0uBhranhg3HM=
16996,2,m5iz1R+S469pKVuNPnQVZYN9yPsPn7CkLDc/NMVe8sA=
16997,2,m5qVHFzHxItp94bQ6QWo4E+Lqsmfvc3hMdDvzr/dn1I=
16998,3,m5qZHRJ92aaZV6ZKwIZxfiFDkBjMG4wlR2nVPW67gqo=
16999,15,m62HGjMvCllDe6Qm5WwePM1s00L/AIBFhwJL+tSYgis=
17000,12,m6PaqSC7VXQyI+Vb3pUvEEyiPG9L+nhphz//1qeiMTE=
17001,13,m6SY3lZtgViYKcwQ2P64SLtmZ+jh7eQWz4kaQYW8Ang=
17002,7,m6TZlCWp0yhAB0fgK+mF1gxuF+Fs0VxGMgIN0SoSszw=
17003,17,m6UPOWuFzI18a4tCGkf12W/BZynsb0dg9noXbRDIYCc=
17004,3,m6lTGDIXxQoBEyIYsnhSRtGXAtBA9FWKeb4UpVtoC68=
17005,3,m6s20qN+D7ag8JvhxG6DQy0vlKeLR+f59Y/he2UJHhw=
17006,9,m6zX8GUsmYprtwthVqSPld/heySitU8lgcmVP77BqEA=
17007,7,m77WwF9YdgTz/v0IpvBcea44MviF1DcOQBJYu2Aj1Tc=
17008,5,m7DA9O2hyK+rlav+oFyQOFQdgat/XlDNeCKvRftt34I=
17009,3,m7QyDdCiooT3XFjzSCvYj85qIXi/6pRuK/qyhY8WC14=
17010,1,m7by1e0X+etaOrBV2u6f1ndK+D/D5gC7M8el9/XX7e4=
17011,2,m7djZ8sWex/WoCYdmRjXukYG6saXJEf3Z9YhRZrx4vI=
17012,3,m7pWQTXRpK9GqqkhQjAtNsP8R1XbVThgZuaezXVdMos=
17013,5,m8BW1qC5aB6VKvHT6RPqG8DUGFwTvBSYYbxCF9xKIsw=
17014,7,m8JWTwxpn7zniC87Uhm2zHSkhAxUQFM3gdhXqZUlfG8=
17015,5,m8Xx9eHBYKBga+z7omHY358Uc16pEkIWQjKtDHJddZE=
17016,5,m8bj/73X/rpspvaoX0GvaL3DoGcncsbXG6zJvhNMdAk=
17017,3,m8gDV0pgy/8iMR/UdpfebywSdI2Vwd3zj10EttmjqAA=
17018,5,m9O9TI2f9CXjo3DRZJvuR1FpQ6xORaSwRQYkCsM5YEY=
17019,3,m9VNkR6x8XYe78Fn73UpzlJGWcgwDs6upnWrWebCCd8=
17020,10,m9fNGdH17iClqLWe91Kt6+GQ3NCdDg+/ZzEXV6L//dw=
17021,17,m9mSkHxchtEXBgfCoW2oK6ThyeKoC/rI+4Rr8BArWxs=
17022,13,mA4IlSd47U+11yGdcIe277fRHNBeC6DoKBx+1TRAIzo=
17023,3,mABeLHxG2RNp+rfHh4RDGt/EVl/DO7SChhj4Sz2ICVo=
17024,13,mAI7+oIXt3hCOhnQKmcPQYLACuaPRUcJXzqMl7dBaNU=
17025,2,mAPO13NLFQ/2bl6rvwg+l3IBFn3SKklPPj78g9jHyDE=
17026,2,mAY00Wt5EumiBNP7EOt8b87QPV+OYAtSkVhpyTwgVuo=
17027,3,mAYPM4fVpVpdVGVWCbXzwJ/SSCzE3aQ/HNHOAiHpgM8=
17028,2,mAogTfG3WWI+JkuhuVL1yWi9r2R3Bgy/NQoZb17NHSU=
17029,11,mB84nvaEcDs1SCG0+kkYz0E27/jq+SwK2HR9vRwFL1s=
17030,6,mB89gsMTHxXzE1bm7uE4o01qKgRq7Y7rDHTrBCTp1Tw=
17031,2,mBITVVG7e67+2x6iAlqIYeR4x06JmU1spY2zE2rRclU=
17032,3,mBKBBqAPqbArWbX/TCRDZzHAd4CqxwYDMErxblGYOnk=
17033,7,mBVYJsWyhxqk8lAKt05cww4AHFX/+w2lUzILic9/IL4=
17034,19,mBfPv37ReZ+PntWSmtqeEgx77fyDRL+PSir8IPrNHuw=
17035,7,mBfknL0pjO6eVclIAkNvxySlCFYszig22fwoaA77nsk=
17036,19,mBvBR9I6OTEJexLnlQEnTb+wy5gjMAzj2YkE3YV53rI=
17037,10,mC2e7QyK/NKyhJA462ypwTKMCuZo9JtWaaeKRwhmouk=
17038,4,mC4Ck1dP8BES2Je+6wKj7RXeRuNaxdIG/JMY7/7VwoQ=
17039,4,mC62c94DEUZeTtBHemGQUVsTTVB+Flqmo6e7PvYIV3A=
17040,10,mC8+ttncxBMJUmqRCbPAqPrCo2OjKiBiebY7PWqPjMM=
17041,7,mC97EV/Hs6pWx4ojfjZKP56f1n9biONn6AZHHkpDuqo=
17042,11,mC9HGZYOTu50TdoHMaaJlUuLmy+B4lLyTurc+E1Vsr0=
17043,13,mCLaYRsd2Bua0y/53H04iUrqyw6iUCL63Fe85B8E0aY=
17044,3,mCR5DwoZ9CYxqn5rnVuLsWyKDszceiNp5yXQtqGsGyU=
17045,15,mCRZd+IxqTkluhtX3XB8y2e/iNa0c2nsHdVyMKPgXnQ=
17046,7,mCXb6LztY5lIYBzvGQX/DigbwhJT8shIh0v/8ka1p7U=
17047,15,mCavsXDyFAUkaXCSfm02OHUpw/vVM6tXRciMF/F73hw=
17048,7,mCg53jm/PbLgi6LebGtmGb3ID4Go3QO2/IrfDqx9uKo=
17049,2,mCsg9QYeWvcg0IQOWoeIg0+pRpnXjMBOtyOnxuXuGEg=
17050,18,mCypRnwSQbfWaleDB6djJo//kcgvCsy/MbK2sxiD2nY=
17051,2,mD5n28YAJpUF/lluXJmbYFN5PYqtuVVM2xJwWVB356k=
17052,10,mDBXsg00DjeGXTW2S3VBD3bnJdnE4rKUrV2gHuR1Xxc=
17053,18,mDJCU+fKu/mbdk9l4SmPYiJwpeMyK44o9wmG1X3735A=
17054,14,mDUAZS/nBqo4A/FmrPg8vCoATNMmdzsfFcVf3qhG2fQ=
17055,18,mDlwdFDRL5cAZqa8MC5Kk/XD6hW/XJjIgNrJF3X0GQY=
17056,7,mE9WO7RMzyz0y7taBwj9MHf4QSFX3ICz/zPAFef3wQA=
17057,2,mECgoruTRuIeRc9JSUcCJIVG8Xv8tH9IHZQiBsiEMms=
17058,9,mElLZ4bx/TVPAktxGMLSldyiBJkCFAtDzFjbUVj2/NU=
17059,2,mEyBF2VYRn2LutKmbBSxKyG1SDd0LURYNXW+tBWAD6k=
17060,2,mF47XMh0g0uU6yymfSVVepgOnaIUsfMLfXJC+QyPEe8=
17061,13,mFAxLztoV6sVFDUtUsLPEfXQpobFit2G2ueDLvnuEYw=
17062,4,mFEn3GcoFBWhHi29tYoepP7y4SLw8Tj1OhzG47/fb+8=
17063,13,mFNtO/xXUgSryE/+eQ00XTUnvFIuBllAkl945TeLaI8=
17064,2,mFT8nB0vr/dmsr2qP/dqu0c6qe+LRyWqgpnbceKMvzA=
17065,7,mFVCEY66vSdbw5WYNna6HUaG1BKdDBSSZMIzeJreefw=
17066,7,mFtOKHS01FrhjYwp5mxSQTibXkst6Qzso+8TsFvip8M=
17067,7,mG/8MEot/1TJdIMhKSC359y2rOq+jOwT6F7lht7X/YA=
17068,9,mGDObQQojFOJfK2rJKcme282huuk0qDxBzWL22/qYbc=
17069,17,mGGYRaeHWnGSdPwl61cR6+qP58WmsVeIjSY7GsGLuNU=
17070,3,mGNHkfgvH4hzwau9L5cYt6A+6XRfGthfw8jwJMmJaB4=
17071,13,mGRmAKp6luFlTzh/LOSiaResvIat12ErReDU7cGHV38=
17072,11,mGetH0tXu9dSnBQHNEQetFsNzCGXjbCztZEOrTDYJpI=
17073,10,mH0G4wi0u35/WiS8S7hD+xXzu9puoxl6xAFSsm/1z64=
17074,15,mHPSwyvG4vrggt5ltm6wqv5XowBvtBTzORuLJwd137o=
17075,5,mHanXIId8t0t4y7YZCdaSwc3/LnnkF/EKOlWy+jNukQ=
17076,5,mHbRa6QdMwRa9B/DGgWW9YOo1fZePt+55ucUQabN4xE=
